 -79   0   5.278   9.547  6.158  3.537  0.077
 -78   0   0.290  10.299  3.666  2.000 -0.081
 -77   0  -3.368   8.372  0.786  0.716 -0.105
 -76   0  -3.586   8.366 0 0 0
 -75   0  -3.586   8.525 0 0 0
 -74   0  -3.586   8.682 0 0 0
 -73   0  -3.586   8.836 0 0 0
 -72   0  -3.586   8.988 0 0 0
 -71   0  -3.586   9.137 0 0 0
 -70   0  -3.586   9.283 0 0 0
 -69   0  -3.586   9.426 0 0 0
 -68   0  -3.586   9.567 0 0 0
 -67   0  -3.586   9.705 0 0 0
 -66   0  -3.586   9.839 0 0 0
 -65   0  -3.586   9.971 0 0 0
 -64   0  -3.586  10.099 0 0 0
 -63   0  -3.586  10.225 0 0 0
 -62   0  -3.586  10.346 0 0 0
 -61   0  -3.586  10.466 0 0 0
 -60   0  -3.586  10.582 0 0 0
 -59   0  -3.586  10.694 0 0 0
 -58   0  -3.586  10.804 0 0 0
 -57   0  -3.586  10.911 0 0 0
 -56   0  -3.586  11.013 0 0 0
 -55   0  -3.586  11.113 0 0 0
 -54   0  -3.586  11.209 0 0 0
 -53   0  -3.586  11.302 0 0 0
 -52   0  -3.586  11.391 0 0 0
 -51   0  -3.586  11.477 0 0 0
 -50   0  -3.586  11.559 0 0 0
 -49   0  -3.586  11.638 0 0 0
 -48   0  -3.586  11.713 0 0 0
 -47   0  -3.586  11.785 0 0 0
 -46   0  -3.586  11.853 0 0 0
 -45   0  -3.586  11.918 0 0 0
 -44   0  -3.586  11.978 0 0 0
 -43   0  -3.586  12.036 0 0 0
 -42   0  -3.586  12.089 0 0 0
 -41   0  -3.586  12.139 0 0 0
 -40   0  -3.586  12.185 0 0 0
 -39   0  -3.586  12.227 0 0 0
 -38   0  -3.586  12.267 0 0 0
 -37   0  -3.586  12.301 0 0 0
 -36   0  -3.586  12.332 0 0 0
 -35   0  -3.586  12.360 0 0 0
 -34   0  -3.586  12.384 0 0 0
 -33   0  -3.586  12.404 0 0 0
 -32   0  -3.586  12.420 0 0 0
 -31   0  -3.586  12.432 0 0 0
 -30   0  -3.586  12.441 0 0 0
 -29   0  -3.586  12.445 0 0 0
 -28   0  -3.586  12.447 0 0 0
 -27   0  -3.586  12.444 0 0 0
 -26   0  -3.586  12.438 0 0 0
 -25   0   3.606  13.372 0 0 0
 -24   0  24.155  16.262 0 0 0
 -23   0  24.155  16.449 0 0 0
 -22   0  24.155  16.632 0 0 0
 -21   0  24.155  16.808 0 0 0
 -20   0  24.155  16.980 0 0 0
 -19   0  16.464  15.522  3.253  2.551  0.219
 -18   0   3.743  13.613  3.701  2.339  0.239
 -17   0  -3.586  12.208 0 0 0
 -16   0  16.809  15.869  2.661  2.692  0.191
 -15   0  24.155  17.761 0 0 0
 -14   0  24.155  17.901 0 0 0
 -13   0  24.155  18.036 0 0 0
 -12   0  24.155  18.166 0 0 0
 -11   0  24.155  18.289 0 0 0
 -10   0  24.155  18.406 0 0 0
  -9   0  24.155  18.519 0 0 0
  -8   0  24.155  18.626 0 0 0
  -7   0  24.155  18.727 0 0 0
  -6   0  24.155  18.822 0 0 0
  -5   0  24.155  18.912 0 0 0
  -4   0  24.155  18.996 0 0 0
  -3   0  24.155  19.074 0 0 0
  -2   0  24.155  19.146 0 0 0
  -1   0  24.155  19.213 0 0 0
   0   0  24.155  19.274 0 0 0
   1   0  24.155  19.329 0 0 0
   2   0  24.155  19.378 0 0 0
   3   0  24.155  19.420 0 0 0
   4   0  24.155  19.457 0 0 0
   5   0  24.155  19.488 0 0 0
   6   0  24.155  19.514 0 0 0
   7   0  24.155  19.533 0 0 0
   8   0  24.155  19.547 0 0 0
   9   0  24.155  19.554 0 0 0
  10   0  24.155  19.555 0 0 0
  11   0  24.155  19.551 0 0 0
  12   0  24.155  19.540 0 0 0
  13   0  24.155  19.524 0 0 0
  14   0  24.155  19.501 0 0 0
  15   0  24.155  19.473 0 0 0
  16   0  24.155  19.439 0 0 0
  17   0  24.155  19.398 0 0 0
  18   0  24.155  19.353 0 0 0
  19   0  24.155  19.300 0 0 0
  20   0  24.155  19.243 0 0 0
  21   0  24.155  19.178 0 0 0
  22   0  24.155  19.109 0 0 0
  23   0  24.155  19.034 0 0 0
  24   0  24.155  18.953 0 0 0
  25   0  24.155  18.865 0 0 0
  26   0  24.155  18.773 0 0 0
  27   0  24.155  18.675 0 0 0
  28   0  24.155  18.570 0 0 0
  29   0  24.155  18.460 0 0 0
  30   0  24.613  18.147  1.328  0.925 -0.125
  31   0  25.152  17.815  1.431  1.225 -0.096
  32   0  25.602  17.667  1.647  1.577 -0.063
  33   0  26.118  17.464  1.867  1.753 -0.021
  34   0  26.646  17.278  1.777  1.929  0.031
  35   0  27.195  17.099  1.733  1.932  0.048
  36   0  27.781  16.891  1.726  1.751  0.054
  37   0  28.505  16.628  0.388  0.562 -0.029
  38   0  28.593  16.415 0 0 0
  39   0  28.593  16.218 0 0 0
  40   0  28.593  16.017 0 0 0
  41   0  28.593  15.810 0 0 0
  42   0  28.593  15.600 0 0 0
  43   0  28.593  15.383 0 0 0
  44   0  28.593  15.163 0 0 0
  45   0  28.593  14.938 0 0 0
  46   0  28.593  14.708 0 0 0
  47   0  28.593  14.474 0 0 0
  48   0  28.593  14.236 0 0 0
  49   0  28.593  13.992 0 0 0
  50   0  28.593  13.746 0 0 0
  51   0  28.593  13.494 0 0 0
  52   0  28.593  13.239 0 0 0
  53   0  28.593  12.980 0 0 0
  54   0  28.593  12.715 0 0 0
  55   0  28.593  12.449 0 0 0
  56   0  28.593  12.177 0 0 0
  57   0  28.593  11.902 0 0 0
  58   0  28.593  11.624 0 0 0
  59   0  28.593  11.342 0 0 0
  60   0  28.593  11.057 0 0 0
  61   0  28.593  10.768 0 0 0
  62   0  28.593  10.476 0 0 0
  63   0  28.593  10.181 0 0 0
  64   0  28.593   9.882 0 0 0
  65   0  28.593   9.581 0 0 0
  66   0  28.593   9.277 0 0 0
  67   0  34.763  19.752  7.029  7.821  0.275
  68   0  44.470  33.810 0 0 0
  69   0  44.470  33.903 0 0 0
  70   0  44.470  33.987 0 0 0
  71   0  44.470  34.059 0 0 0
  72   0  44.470  34.122 0 0 0
  73   0  44.472  34.171  0.595  0.713 -0.032
  74   0  44.465  34.200  0.801  0.925 -0.147
  75   0  44.457  34.242  0.948  0.945 -0.073
  76   0  44.456  34.296  0.966  1.140 -0.052
  77   0  44.454  34.354  1.055  1.279 -0.032
  78   0  44.446  34.403  1.262  1.276 -0.005
  79   0  44.426  34.436  1.137  1.349 -0.008
  80   0  44.392  34.448  1.101  1.266 -0.045
  81   0  44.348  34.445  1.113  1.068 -0.062
  82   0  44.324  34.483  0.918  1.011 -0.107
  83   0  44.403  34.858  0.986  1.162  0.045
  84   0  44.493  35.431  1.194  1.239  0.055
  85   0  44.581  36.090  1.214  1.400  0.041
  86   0  44.587  36.695  1.287  1.441  0.005
  87   0  44.562  37.299  1.414  1.405 -0.005
  88   0  44.534  37.918  1.430  1.453 -0.031
  89   0  44.485  38.518  1.508  1.498 -0.028
  90   0  44.403  39.075  1.662  1.561  0.005
  91   0  44.293  39.663  1.694  1.753  0.020
  92   0  44.166  40.291  1.802  1.955  0.036
  93   0  44.019  40.792  2.040  2.335  0.074
  94   0  43.743  40.859  2.447  3.384  0.178
  95   0  42.954  39.935  3.365  5.388  0.285
  96   0  40.881  37.080  5.232  7.894  0.389
  97   0  36.500  31.855  5.987  9.481  0.388
  98   0  29.971  23.396  3.690  5.310  0.317
  99   0  31.364   4.972  2.940  2.515  0.174
 100   0  28.014   9.653  2.305  3.112  0.303
 101   0  30.264  -5.058  1.800  2.598  0.329
 102   0  30.591  -5.767 0 0 0
 103   0  30.591  -6.295 0 0 0
 104   0  30.591  -6.821 0 0 0
 105   0  30.591  -7.345 0 0 0
 106   0  30.591  -7.867 0 0 0
 107   0  30.591  -8.387 0 0 0
 108   0  30.591  -8.904 0 0 0
 109   0  30.591  -9.419 0 0 0
 110   0  30.591  -9.931 0 0 0
 111   0  30.591 -10.439 0 0 0
 112   0  30.591 -10.944 0 0 0
 113   0  30.591 -11.446 0 0 0
 114   0  30.591 -11.944 0 0 0
 115   0  30.591 -12.440 0 0 0
 116   0  30.591 -12.931 0 0 0
 117   0  30.591 -13.418 0 0 0
 118   0  30.591 -13.900 0 0 0
 119   0  29.711 -13.281  1.557  3.956 -0.168
 120   0  22.468  14.316  7.600 10.492 -0.168
 121   0  23.318  20.805  7.152 11.233 -0.057
 122   0  18.284  15.145  6.518 10.018 -0.029
 123   0  13.120   7.953  6.433  8.786 -0.115
 124   0   6.920   1.969  6.200  7.919 -0.151
 125   0  -6.240  -1.078  6.604  6.786 -0.152
 126   0 -28.666   3.341  7.271  5.692 -0.327
 127   0 -47.305   8.543  5.431  4.428 -0.186
 128   0 -54.783  13.143  4.849  3.995 -0.237
 129   0 -61.635  21.493  3.873  3.612 -0.208
 130   0 -63.240  25.514  2.935  3.239  0.129
 131   0 -64.064  24.520  3.089  3.241  0.323
 132   0 -64.076  27.415  3.918  3.819  0.386
 133   0 -63.636  27.119  4.604  5.605  0.237
 134   0 -63.202  23.419  5.489  5.968  0.174
 135   0 -63.840  24.212  6.553  5.865  0.148
 136   0 -66.435  21.291  1.452  2.925  0.084
 137   0 -66.889  20.007 0 0 0
 138   0 -66.889  20.007 0 0 0
 139   0 -66.889  20.001 0 0 0
 140   0 -66.889  19.988 0 0 0
 141   0 -66.889  19.970 0 0 0
 142   0 -66.889  19.945 0 0 0
 143   0 -66.889  19.914 0 0 0
 144   0 -66.889  19.878 0 0 0
 145   0 -66.889  19.835 0 0 0
 146   0 -66.889  19.786 0 0 0
 147   0 -66.889  19.731 0 0 0
 148   0 -66.889  19.671 0 0 0
 149   0 -66.710  19.665  0.215  0.359 -0.050
 150   0 -65.344  20.801 0 0 0
 151   0 -65.344  21.196 0 0 0
 152   0 -65.344  21.583 0 0 0
 153   0 -65.344  21.965 0 0 0
 154   0 -65.344  22.339 0 0 0
 155   0 -65.344  22.707 0 0 0
 156   0 -65.344  23.068 0 0 0
 157   0 -65.344  23.422 0 0 0
 158   0 -65.344  23.768 0 0 0
 159   0 -65.344  24.108 0 0 0
 160   0 -65.344  24.440 0 0 0
 161   0 -65.344  24.764 0 0 0
 162   0 -65.344  25.081 0 0 0
 163   0 -65.344  25.391 0 0 0
 164   0 -65.344  25.693 0 0 0
 165   0 -65.344  25.987 0 0 0
 166   0 -65.344  26.273 0 0 0
 167   0 -65.344  26.551 0 0 0
 168   0 -65.344  26.820 0 0 0
 169   0 -65.344  27.082 0 0 0
 170   0 -65.344  27.336 0 0 0
 171   0 -65.344  27.581 0 0 0
 172   0 -65.344  27.818 0 0 0
 173   0 -65.344  28.046 0 0 0
 174   0 -65.344  28.266 0 0 0
 175   0 -65.344  28.477 0 0 0
 176   0 -65.344  28.679 0 0 0
 177   0 -65.344  28.873 0 0 0
 178   0 -65.344  29.058 0 0 0
 179   0 -65.344  29.234 0 0 0
-180   1 -65.497  29.401 0 0 0
-179   1 -65.488  29.559 0 0 0
-178   1 -65.479  29.708 0 0 0
-177   1 -65.469  29.849 0 0 0
-176   1 -65.460  29.980 0 0 0
-175   1 -65.451  30.102 0 0 0
-174   1 -65.442  30.214 0 0 0
-173   1 -65.433  30.318 0 0 0
-172   1 -65.424  30.412 0 0 0
-171   1 -65.414  30.497 0 0 0
-170   1 -65.405  30.573 0 0 0
-169   1 -65.396  30.639 0 0 0
-168   1 -65.386  30.697 0 0 0
-167   1 -65.377  30.744 0 0 0
-166   1 -65.368  30.783 0 0 0
-165   1 -65.358  30.812 0 0 0
-164   1 -65.349  30.831 0 0 0
-163   1 -65.339  30.842 0 0 0
-162   1 -65.330  30.842 0 0 0
-161   1 -65.321  30.834 0 0 0
-160   1 -65.311  30.816 0 0 0
-159   1 -65.302  30.789 0 0 0
-158   1 -65.293  30.752 0 0 0
-157   1 -65.283  30.706 0 0 0
-156   1 -65.274  30.650 0 0 0
-155   1 -65.264  30.586 0 0 0
-154   1 -65.255  30.512 0 0 0
-153   1 -65.246  30.428 0 0 0
-152   1 -65.237  30.336 0 0 0
-151   1 -65.227  30.234 0 0 0
-150   1 -65.218  30.123 0 0 0
-149   1 -65.209  30.002 0 0 0
-148   1 -65.200  29.873 0 0 0
-147   1 -65.191  29.735 0 0 0
-146   1 -65.182  29.587 0 0 0
-145   1 -65.173  29.430 0 0 0
-144   1 -65.164  29.265 0 0 0
-143   1 -65.155  29.090 0 0 0
-142   1 -65.146  28.907 0 0 0
-141   1 -65.137  28.715 0 0 0
-140   1 -65.129  28.514 0 0 0
-139   1 -65.120  28.305 0 0 0
-138   1 -65.111  28.086 0 0 0
-137   1 -65.103  27.860 0 0 0
-136   1 -65.094  27.625 0 0 0
-135   1 -65.086  27.381 0 0 0
-134   1 -65.078  27.129 0 0 0
-133   1 -65.070  26.869 0 0 0
-132   1 -65.061  26.600 0 0 0
-131   1 -65.053  26.324 0 0 0
-130   1 -65.045  26.039 0 0 0
-129   1 -65.037  25.747 0 0 0
-128   1 -65.030  25.446 0 0 0
-127   1 -65.022  25.138 0 0 0
-126   1 -65.014  24.823 0 0 0
-125   1 -65.007  24.499 0 0 0
-124   1 -64.999  24.169 0 0 0
-123   1 -64.992  23.831 0 0 0
-122   1 -64.985  23.485 0 0 0
-121   1 -64.978  23.133 0 0 0
-120   1 -64.971  22.773 0 0 0
-119   1 -64.964  22.407 0 0 0
-118   1 -64.957  22.033 0 0 0
-117   1 -64.951  21.653 0 0 0
-116   1 -64.944  21.267 0 0 0
-115   1 -64.938  20.873 0 0 0
-114   1 -64.931  20.474 0 0 0
-113   1 -64.925  20.068 0 0 0
-112   1 -64.919  19.656 0 0 0
-111   1 -64.913  19.239 0 0 0
-110   1 -64.907  18.815 0 0 0
-109   1 -64.902  18.386 0 0 0
-108   1 -64.896  17.951 0 0 0
-107   1 -64.891  17.510 0 0 0
-106   1 -64.885  17.064 0 0 0
-105   1 -64.880  16.613 0 0 0
-104   1 -64.875  16.157 0 0 0
-103   1 -64.871  15.696 0 0 0
-102   1  -8.073  16.304 19.614 13.576 -0.300
-101   1  47.604  -0.288  4.665  5.545 -0.217
-100   1  50.271  -1.724 0 0 0
 -99   1  50.270  -0.852 0 0 0
 -98   1  50.271   0.021 0 0 0
 -97   1  50.271   0.892 0 0 0
 -96   1  50.270   1.764 0 0 0
 -95   1  50.271   2.635 0 0 0
 -94   1  50.273   3.506 0 0 0
 -93   1  50.274   4.375 0 0 0
 -92   1  50.275   5.244 0 0 0
 -91   1  54.933  18.585  9.516 10.052  0.005
 -90   1  50.279   6.974 0 0 0
 -89   1  50.281   7.837 0 0 0
 -88   1  51.134  15.301  2.927  6.449 -0.139
 -87   1  47.851  34.791 11.842 10.862 -0.026
 -86   1  50.289  10.409 0 0 0
 -85   1  50.292  11.261 0 0 0
 -84   1  50.296  12.108 0 0 0
 -83   1  50.300  12.953 0 0 0
 -82   1  50.304  13.793 0 0 0
 -81   1  50.308  14.629 0 0 0
 -80   1  23.448  12.811  5.231  4.624  0.116
 -79   1   7.907  10.625  7.421  4.654 -0.084
 -78   1   1.260  11.535  5.516  3.249 -0.216
 -77   1  -2.157  10.965  2.495  1.843 -0.085
 -76   1  -3.746   8.366 0 0 0
 -75   1  -3.743   8.525 0 0 0
 -74   1  -3.741   8.682 0 0 0
 -73   1  -3.738   8.836 0 0 0
 -72   1  -3.736   8.988 0 0 0
 -71   1  -3.733   9.137 0 0 0
 -70   1  -3.730   9.283 0 0 0
 -69   1  -3.727   9.426 0 0 0
 -68   1  -3.724   9.567 0 0 0
 -67   1  -3.721   9.705 0 0 0
 -66   1  -3.718   9.839 0 0 0
 -65   1  -3.715   9.971 0 0 0
 -64   1  -3.712  10.099 0 0 0
 -63   1  -3.709  10.225 0 0 0
 -62   1  -3.705  10.346 0 0 0
 -61   1  -3.702  10.466 0 0 0
 -60   1  -3.699  10.582 0 0 0
 -59   1  -3.696  10.694 0 0 0
 -58   1  -3.693  10.804 0 0 0
 -57   1  -3.690  10.911 0 0 0
 -56   1  -3.687  11.013 0 0 0
 -55   1  -3.683  11.113 0 0 0
 -54   1  -3.679  11.209 0 0 0
 -53   1  -3.676  11.302 0 0 0
 -52   1  -3.672  11.391 0 0 0
 -51   1  -3.669  11.477 0 0 0
 -50   1  -3.665  11.559 0 0 0
 -49   1  -3.662  11.638 0 0 0
 -48   1  -3.659  11.713 0 0 0
 -47   1  -3.655  11.785 0 0 0
 -46   1  -3.651  11.853 0 0 0
 -45   1  -3.648  11.918 0 0 0
 -44   1  -3.644  11.978 0 0 0
 -43   1  -3.640  12.036 0 0 0
 -42   1  -3.637  12.089 0 0 0
 -41   1  -3.632  12.139 0 0 0
 -40   1  -3.629  12.185 0 0 0
 -39   1  -3.626  12.227 0 0 0
 -38   1  -3.622  12.267 0 0 0
 -37   1  -3.618  12.301 0 0 0
 -36   1  -3.615  12.332 0 0 0
 -35   1  -3.610  12.360 0 0 0
 -34   1  -3.607  12.384 0 0 0
 -33   1  -3.603  12.404 0 0 0
 -32   1  -3.599  12.420 0 0 0
 -31   1  -3.595  12.432 0 0 0
 -30   1   5.353  13.204  4.168  2.660  0.113
 -29   1  10.811  13.641  3.980  2.398  0.103
 -28   1  11.110  14.023  3.857  2.275  0.143
 -27   1  12.165  14.366  3.974  2.326  0.113
 -26   1  16.513  15.386  3.461  2.551  0.131
 -25   1  23.957  16.070 0 0 0
 -24   1  23.962  16.262 0 0 0
 -23   1  23.967  16.449 0 0 0
 -22   1  23.972  16.632 0 0 0
 -21   1  23.977  16.808 0 0 0
 -20   1  23.982  16.980 0 0 0
 -19   1  23.988  17.148 0 0 0
 -18   1  23.993  17.309 0 0 0
 -17   1  23.998  17.465 0 0 0
 -16   1  24.004  17.615 0 0 0
 -15   1  24.009  17.761 0 0 0
 -14   1  24.014  17.901 0 0 0
 -13   1  24.020  18.036 0 0 0
 -12   1  24.025  18.166 0 0 0
 -11   1  24.031  18.289 0 0 0
 -10   1  24.036  18.406 0 0 0
  -9   1  24.042  18.519 0 0 0
  -8   1  24.048  18.626 0 0 0
  -7   1  24.053  18.727 0 0 0
  -6   1  24.060  18.822 0 0 0
  -5   1  24.065  18.912 0 0 0
  -4   1  24.071  18.996 0 0 0
  -3   1  24.076  19.074 0 0 0
  -2   1  24.083  19.146 0 0 0
  -1   1  24.088  19.213 0 0 0
   0   1  24.094  19.274 0 0 0
   1   1  24.100  19.329 0 0 0
   2   1  24.106  19.378 0 0 0
   3   1  24.112  19.420 0 0 0
   4   1  24.118  19.457 0 0 0
   5   1  24.123  19.488 0 0 0
   6   1  24.129  19.514 0 0 0
   7   1  24.135  19.533 0 0 0
   8   1  24.142  19.547 0 0 0
   9   1  24.148  19.554 0 0 0
  10   1  24.153  19.555 0 0 0
  11   1  24.159  19.551 0 0 0
  12   1  24.166  19.540 0 0 0
  13   1  24.171  19.524 0 0 0
  14   1  24.177  19.501 0 0 0
  15   1  24.183  19.473 0 0 0
  16   1  24.189  19.439 0 0 0
  17   1  24.195  19.398 0 0 0
  18   1  24.201  19.353 0 0 0
  19   1  24.207  19.300 0 0 0
  20   1  24.212  19.243 0 0 0
  21   1  24.218  19.178 0 0 0
  22   1  24.225  19.109 0 0 0
  23   1  24.230  19.034 0 0 0
  24   1  24.236  18.953 0 0 0
  25   1  24.242  18.865 0 0 0
  26   1  24.247  18.773 0 0 0
  27   1  24.253  18.675 0 0 0
  28   1  24.259  18.570 0 0 0
  29   1  24.265  18.460 0 0 0
  30   1  24.474  18.234  1.118  0.827 -0.228
  31   1  24.943  17.972  1.358  1.164 -0.162
  32   1  25.408  17.729  1.573  1.542 -0.123
  33   1  25.899  17.515  1.830  1.772 -0.073
  34   1  26.447  17.332  1.825  2.005 -0.010
  35   1  27.048  17.154  1.852  2.059  0.015
  36   1  27.661  16.941  1.939  1.933  0.025
  37   1  28.222  16.697  1.680  1.866  0.013
  38   1  28.656  16.443  1.168  1.262 -0.015
  39   1  28.788  16.218 0 0 0
  40   1  28.792  16.017 0 0 0
  41   1  28.797  15.810 0 0 0
  42   1  28.802  15.600 0 0 0
  43   1  28.806  15.383 0 0 0
  44   1  28.812  15.163 0 0 0
  45   1  28.815  14.938 0 0 0
  46   1  28.820  14.708 0 0 0
  47   1  28.825  14.474 0 0 0
  48   1  28.829  14.236 0 0 0
  49   1  28.834  13.992 0 0 0
  50   1  28.838  13.746 0 0 0
  51   1  28.842  13.494 0 0 0
  52   1  28.846  13.239 0 0 0
  53   1  28.850  12.980 0 0 0
  54   1  28.854  12.715 0 0 0
  55   1  28.857  12.449 0 0 0
  56   1  28.862  12.177 0 0 0
  57   1  28.865  11.902 0 0 0
  58   1  28.868  11.624 0 0 0
  59   1  28.872  11.342 0 0 0
  60   1  28.875  11.057 0 0 0
  61   1  28.879  10.768 0 0 0
  62   1  28.882  10.476 0 0 0
  63   1  28.885  10.181 0 0 0
  64   1  28.888   9.882 0 0 0
  65   1  28.891   9.581 0 0 0
  66   1  28.895   9.277 0 0 0
  67   1  40.347  27.293 0 0 0
  68   1  44.365  33.810 0 0 0
  69   1  44.375  33.903 0 0 0
  70   1  44.386  33.987 0 0 0
  71   1  44.396  34.059 0 0 0
  72   1  44.406  34.122 0 0 0
  73   1  44.417  34.175 0 0 0
  74   1  44.427  34.217 0 0 0
  75   1  44.438  34.248 0 0 0
  76   1  44.448  34.269 0 0 0
  77   1  44.459  34.279 0 0 0
  78   1  44.469  34.279 0 0 0
  79   1  44.479  34.269 0 0 0
  80   1  44.490  34.248 0 0 0
  81   1  44.500  34.217 0 0 0
  82   1  44.511  34.175 0 0 0
  83   1  44.443  34.335  0.843  0.944 -0.121
  84   1  44.467  34.669  1.060  1.071 -0.023
  85   1  44.534  35.513  1.220  1.439  0.058
  86   1  44.447  36.197  1.369  1.526  0.006
  87   1  44.367  36.759  1.518  1.491  0.000
  88   1  44.308  37.271  1.527  1.558 -0.013
  89   1  44.244  37.767  1.606  1.610 -0.002
  90   1  44.162  38.317  1.765  1.660  0.030
  91   1  44.061  38.995  1.787  1.883  0.056
  92   1  43.951  39.586  1.924  2.260  0.084
  93   1  43.778  39.672  2.296  3.131  0.151
  94   1  43.313  39.066  2.949  4.885  0.243
  95   1  41.992  37.132  4.067  7.331  0.311
  96   1  39.261  32.929  5.793  9.539  0.430
  97   1  35.839  28.370  5.509  9.284  0.393
  98   1  33.053  21.737  1.270  1.213  0.068
  99   1  32.036  15.559  4.139  4.320  0.462
 100   1  30.970   0.121  2.801  3.637  0.455
 101   1  31.117  -5.236 0 0 0
 102   1  31.115  -5.767 0 0 0
 103   1  31.114  -6.295 0 0 0
 104   1  31.112  -6.821 0 0 0
 105   1  31.109  -7.345 0 0 0
 106   1  31.107  -7.867 0 0 0
 107   1  31.105  -8.387 0 0 0
 108   1  31.103  -8.904 0 0 0
 109   1  31.100  -9.419 0 0 0
 110   1  31.096  -9.931 0 0 0
 111   1  31.094 -10.439 0 0 0
 112   1  31.090 -10.944 0 0 0
 113   1  31.087 -11.446 0 0 0
 114   1  31.083 -11.944 0 0 0
 115   1  31.079 -12.440 0 0 0
 116   1  31.076 -12.931 0 0 0
 117   1  31.072 -13.418 0 0 0
 118   1  31.068 -13.900 0 0 0
 119   1  28.943 -11.368  5.045  9.578 -0.161
 120   1  27.444  -0.001  6.859 11.151 -0.120
 121   1  28.634   6.573  6.748 12.012  0.001
 122   1  28.212   5.799  6.495 11.251  0.078
 123   1  24.073   1.753  6.822 10.088  0.006
 124   1  18.803  -0.910  6.446  8.903 -0.121
 125   1  13.959  -7.418  5.138  6.202  0.027
 126   1 -18.004   0.721  8.158  6.364 -0.354
 127   1 -43.649  12.246  4.301  3.789 -0.070
 128   1 -58.361  14.904  4.549  3.849 -0.406
 129   1 -66.748  23.670  3.663  2.954 -0.410
 130   1 -70.729  26.374  0.677  0.887 -0.146
 131   1 -71.016  25.431 0 0 0
 132   1 -71.008  24.468 0 0 0
 133   1 -67.374  20.842  0.700  1.837  0.189
 134   1 -66.900  19.970 0 0 0
 135   1 -66.894  19.989 0 0 0
 136   1 -66.887  20.001 0 0 0
 137   1 -66.882  20.007 0 0 0
 138   1 -66.875  20.007 0 0 0
 139   1 -66.869  20.001 0 0 0
 140   1 -66.863  19.988 0 0 0
 141   1 -66.857  19.970 0 0 0
 142   1 -66.851  19.945 0 0 0
 143   1 -66.845  19.914 0 0 0
 144   1 -66.839  19.878 0 0 0
 145   1 -66.832  19.835 0 0 0
 146   1 -66.827  19.786 0 0 0
 147   1 -66.821  19.731 0 0 0
 148   1 -66.815  19.671 0 0 0
 149   1 -66.715  19.661  0.208  0.323 -0.006
 150   1 -65.731  20.801 0 0 0
 151   1 -65.725  21.196 0 0 0
 152   1 -65.718  21.583 0 0 0
 153   1 -65.712  21.965 0 0 0
 154   1 -65.705  22.339 0 0 0
 155   1 -65.698  22.707 0 0 0
 156   1 -65.691  23.068 0 0 0
 157   1 -65.684  23.422 0 0 0
 158   1 -65.677  23.768 0 0 0
 159   1 -65.670  24.108 0 0 0
 160   1 -65.662  24.440 0 0 0
 161   1 -65.655  24.764 0 0 0
 162   1 -65.647  25.081 0 0 0
 163   1 -65.639  25.391 0 0 0
 164   1 -65.632  25.693 0 0 0
 165   1 -65.624  25.987 0 0 0
 166   1 -65.616  26.273 0 0 0
 167   1 -65.608  26.551 0 0 0
 168   1 -65.600  26.820 0 0 0
 169   1 -65.591  27.082 0 0 0
 170   1 -65.583  27.336 0 0 0
 171   1 -65.575  27.581 0 0 0
 172   1 -65.566  27.818 0 0 0
 173   1 -65.558  28.046 0 0 0
 174   1 -65.549  28.266 0 0 0
 175   1 -65.541  28.477 0 0 0
 176   1 -65.532  28.679 0 0 0
 177   1 -65.523  28.873 0 0 0
 178   1 -65.514  29.058 0 0 0
 179   1 -65.505  29.234 0 0 0
-180   2 -65.629  29.401 0 0 0
-179   2 -65.611  29.559 0 0 0
-178   2 -65.593  29.708 0 0 0
-177   2 -65.575  29.849 0 0 0
-176   2 -65.557  29.980 0 0 0
-175   2 -65.539  30.102 0 0 0
-174   2 -65.520  30.214 0 0 0
-173   2 -65.502  30.318 0 0 0
-172   2 -65.483  30.412 0 0 0
-171   2 -65.465  30.497 0 0 0
-170   2 -65.446  30.573 0 0 0
-169   2 -65.428  30.639 0 0 0
-168   2 -65.409  30.697 0 0 0
-167   2 -65.390  30.744 0 0 0
-166   2 -65.371  30.783 0 0 0
-165   2 -65.353  30.812 0 0 0
-164   2 -65.334  30.831 0 0 0
-163   2 -65.315  30.842 0 0 0
-162   2 -65.296  30.842 0 0 0
-161   2 -65.278  30.834 0 0 0
-160   2 -65.259  30.816 0 0 0
-159   2 -65.240  30.789 0 0 0
-158   2 -65.221  30.752 0 0 0
-157   2 -65.203  30.706 0 0 0
-156   2 -65.184  30.650 0 0 0
-155   2 -65.165  30.586 0 0 0
-154   2 -65.147  30.512 0 0 0
-153   2 -65.128  30.428 0 0 0
-152   2 -65.110  30.336 0 0 0
-151   2 -65.091  30.234 0 0 0
-150   2 -65.073  30.123 0 0 0
-149   2 -65.054  30.002 0 0 0
-148   2 -65.036  29.873 0 0 0
-147   2 -65.018  29.735 0 0 0
-146   2 -65.000  29.587 0 0 0
-145   2 -64.982  29.430 0 0 0
-144   2 -64.964  29.265 0 0 0
-143   2 -64.946  29.090 0 0 0
-142   2 -64.929  28.907 0 0 0
-141   2 -64.911  28.715 0 0 0
-140   2 -64.894  28.514 0 0 0
-139   2 -64.876  28.305 0 0 0
-138   2 -64.859  28.086 0 0 0
-137   2 -64.842  27.860 0 0 0
-136   2 -64.825  27.625 0 0 0
-135   2 -64.809  27.381 0 0 0
-134   2 -64.792  27.129 0 0 0
-133   2 -64.775  26.869 0 0 0
